Score,Rank,Pct,Max,Mean,Median,Total
"113,620","1,413",0.58,"122,250","105,986","112,290",3329
"72,230","3,139",0.06,"122,250","105,976","112,290",3330
"106,210","2,358",0.29,"122,250","105,976","112,285",3331
"120,640",20,0.99,"122,250","105,980","112,290",3332
"114,350","1,260",0.62,"122,250","105,983","112,290",3333
"119,200",159,0.95,"122,250","105,987","112,290",3334
"102,060","2,586",0.22,"122,250","105,985","112,290",3335
"115,860",930,0.72,"122,250","105,988","112,290",3336
"118,240",349,0.90,"122,250","105,992","112,290",3337
850,"3,327",0.00,"122,250","105,961","112,290",3338
"118,660",267,0.92,"122,250","105,964","112,290",3339
"119,900",68,0.98,"122,250","105,969","112,290",3340
"113,980","1,344",0.60,"122,250","105,971","112,290",3341
"116,020",898,0.73,"122,250","105,974","112,290",3342
"119,440",123,0.96,"122,250","105,978","112,295",3343
"89,540","2,940",0.12,"122,250","105,973","112,290",3344
"119,460",121,0.96,"122,250","105,977","112,295",3345
"115,380","1,053",0.69,"122,250","105,980","112,300",3346
"116,210",861,0.74,"122,250","105,983","112,300",3347
"108,990","2,114",0.37,"122,250","105,984","112,300",3348
"116,360",823,0.75,"122,250","105,987","112,300",3349
"117,440",536,0.84,"122,250","105,990","112,300",3350
"117,260",585,0.83,"122,250","105,994","112,300",3351
"120,080",54,0.98,"122,250","105,998","112,300",3352
"117,550",514,0.85,"122,250","106,001","112,305",3353
"95,140","2,830",0.16,"122,250","105,998","112,300",3354
"119,760",85,0.97,"122,250","106,002","112,305",3355
"116,580",783,0.77,"122,250","106,005","112,310",3356
"119,480",121,0.96,"122,250","106,009","112,320",3357
"118,070",401,0.88,"122,250","106,013","112,330",3358
"114,090","1,337",0.60,"122,250","106,015","112,330",3359
"105,200","2,451",0.27,"122,250","106,015","112,330",3360
"115,140","1,123",0.67,"122,250","106,018","112,330",3361
"119,820",79,0.98,"122,250","106,022","112,330",3362
"112,140","1,727",0.49,"122,250","106,024","112,330",3363
"117,390",557,0.83,"122,250","106,027","112,330",3364
"118,250",354,0.89,"122,250","106,031","112,335",3365
"118,770",252,0.93,"122,250","106,035","112,340",3366
"119,190",167,0.95,"122,250","106,039","112,340",3367
"96,260","2,818",0.16,"122,250","106,036","112,340",3368
"120,530",24,0.99,"122,250","106,040","112,340",3369
"115,460","1,050",0.69,"122,250","106,043","112,340",3370
"117,470",538,0.84,"122,250","106,046","112,340",3371
"50,700","3,294",0.02,"122,250","106,030","112,340",3372
"107,240","2,312",0.31,"122,250","106,030","112,340",3373
"117,860",459,0.86,"122,250","106,034","112,340",3374
"102,800","2,579",0.24,"122,250","106,033","112,340",3375
"115,100","1,141",0.66,"122,250","106,035","112,340",3376
"120,220",44,0.99,"122,250","106,040","112,340",3377
"110,000","2,028",0.40,"122,250","106,041","112,340",3378
"118,710",271,0.92,"122,250","106,044","112,340",3379
"112,620","1,640",0.51,"122,250","106,046","112,340",3380
"93,720","2,897",0.14,"122,250","106,043","112,340",3381
"86,550","3,030",0.10,"122,250","106,037","112,340",3382
"113,740","1,425",0.58,"122,250","106,039","112,340",3383
"87,750","3,008",0.11,"122,250","106,034","112,340",3384
"116,890",718,0.79,"122,250","106,037","112,340",3385
"94,600","2,881",0.15,"122,250","106,034","112,340",3386
"114,910","1,182",0.65,"122,250","106,036","112,340",3387
"86,240","3,041",0.10,"122,250","106,030","112,340",3388
"113,090","1,563",0.54,"122,250","106,033","112,340",3389
"115,290","1,103",0.67,"122,250","106,035","112,340",3390
"114,860","1,190",0.65,"122,250","106,038","112,345",3391
"112,850","1,609",0.53,"122,250","106,040","112,350",3392
"116,940",704,0.79,"122,250","106,043","112,350",3393
"81,350","3,108",0.08,"122,250","106,036","112,350",3394
"107,250","2,324",0.32,"122,250","106,036","112,345",3395
"116,410",832,0.76,"122,250","106,039","112,350",3396
"70,400","3,225",0.05,"122,250","106,029","112,345",3397
"115,690",995,0.71,"122,250","106,032","112,350",3398
"116,900",717,0.79,"122,250","106,035","112,350",3399
"110,560","1,976",0.42,"122,250","106,036","112,350",3400
"117,760",488,0.86,"122,250","106,040","112,350",3401
"117,510",533,0.84,"122,250","106,043","112,350",3402
"117,690",508,0.85,"122,250","106,046","112,355",3403
"116,300",863,0.75,"122,250","106,049","112,360",3404
"117,460",549,0.84,"122,250","106,053","112,360",3405
"113,550","1,478",0.57,"122,250","106,055","112,360",3406
"112,130","1,759",0.48,"122,250","106,057","112,360",3407
"109,500","2,109",0.38,"122,250","106,058","112,360",3408
"120,040",59,0.98,"122,250","106,062","112,360",3409
"115,380","1,085",0.68,"122,250","106,065","112,360",3410
"119,370",146,0.96,"122,250","106,068","112,360",3411
"116,550",811,0.76,"122,250","106,072","112,360",3412
"117,160",636,0.81,"122,250","106,075","112,365",3413
"119,080",185,0.95,"122,250","106,079","112,370",3414
"80,170","3,144",0.08,"122,250","106,071","112,365",3415
"113,550","1,484",0.57,"122,250","106,073","112,370",3416
"114,520","1,269",0.63,"122,250","106,076","112,375",3417
"118,000",432,0.87,"122,250","106,079","112,380",3418
"114,550","1,263",0.63,"122,250","106,082","112,380",3419
"100,180","2,727",0.20,"122,250","106,080","112,380",3420
"115,840",975,0.71,"122,250","106,083","112,380",3421
"114,980","1,190",0.65,"122,250","106,085","112,380",3422
"118,660",282,0.92,"122,250","106,089","112,380",3423
"117,960",446,0.87,"122,250","106,092","112,380",3424
"118,870",236,0.93,"122,250","106,096","112,390",3425
"119,720",101,0.97,"122,250","106,100","112,400",3426
"112,780","1,644",0.52,"122,250","106,102","112,405",3427
"118,610",301,0.91,"122,250","106,106","112,410",3428
"117,280",607,0.82,"122,250","106,109","112,410",3429
"104,360","2,547",0.26,"122,250","106,109","112,410",3430
"117,450",561,0.84,"122,250","106,112","112,410",3431
"107,940","2,286",0.33,"122,250","106,112","112,410",3432
"119,150",175,0.95,"122,250","106,116","112,410",3433
"117,660",523,0.85,"122,250","106,120","112,410",3434
"98,910","2,795",0.19,"122,250","106,117","112,410",3435
"117,570",534,0.84,"122,250","106,121","112,410",3436
"118,200",381,0.89,"122,250","106,124","112,420",3437
"112,110","1,789",0.48,"122,250","106,126","112,410",3438
"109,730","2,108",0.39,"122,250","106,127","112,410",3439
"119,720",101,0.97,"122,250","106,131","112,410",3440
"119,390",147,0.96,"122,250","106,135","112,420",3441
"116,540",828,0.76,"122,250","106,138","112,430",3442
"82,130","3,146",0.09,"122,250","106,131","112,420",3443
"117,810",486,0.86,"122,250","106,134","112,430",3444
"119,420",136,0.96,"122,250","106,138","112,430",3445
"71,730","3,261",0.05,"122,250","106,128","112,430",3446
"64,730","3,314",0.04,"122,250","106,116","112,420",3447
"118,470",333,0.90,"122,250","106,120","112,430",3448
"110,350","2,046",0.41,"122,250","106,121","112,420",3449
"116,660",801,0.77,"122,250","106,124","112,430",3450
"118,540",320,0.91,"122,250","106,128","112,430",3451
"117,600",538,0.84,"122,250","106,131","112,430",3452
"109,330","2,163",0.37,"122,250","106,132","112,430",3453
"117,010",702,0.80,"122,250","106,135","112,430",3454
"119,090",187,0.95,"122,250","106,139","112,430",3455
"103,120","2,631",0.24,"122,250","106,138","112,430",3456
"115,830","1,001",0.71,"122,250","106,141","112,430",3457
"106,150","2,465",0.29,"122,250","106,141","112,430",3458
"117,670",530,0.85,"122,250","106,144","112,430",3459
"106,400","2,455",0.29,"122,250","106,144","112,430",3460
"117,750",511,0.85,"122,250","106,147","112,430",3461
"113,810","1,465",0.58,"122,250","106,150","112,430",3462
"74,960","3,239",0.06,"122,250","106,141","112,430",3463
"111,480","1,897",0.45,"122,250","106,142","112,430",3464
"118,020",439,0.87,"122,250","106,146","112,430",3465
"114,460","1,308",0.62,"122,250","106,148","112,430",3466
"119,100",185,0.95,"122,250","106,152","112,440",3467
"117,470",569,0.84,"122,250","106,155","112,450",3468
"116,220",918,0.74,"122,250","106,158","112,450",3469
"108,440","2,270",0.35,"122,250","106,159","112,450",3470
"115,590","1,061",0.69,"122,250","106,161","112,450",3471
"120,120",54,0.98,"122,250","106,165","112,450",3472
"117,600",544,0.84,"122,250","106,169","112,450",3473
"113,740","1,483",0.57,"122,250","106,171","112,450",3474
"119,470",130,0.96,"122,250","106,175","112,455",3475
"116,120",947,0.73,"122,250","106,178","112,460",3476
"115,920",990,0.72,"122,250","106,180","112,465",3477
"112,710","1,692",0.51,"122,250","106,182","112,470",3478
"119,300",159,0.95,"122,250","106,186","112,475",3479
"118,320",365,0.90,"122,250","106,189","112,480",3480
"118,710",285,0.92,"122,250","106,193","112,480",3481
"120,650",19,0.99,"122,250","106,197","112,480",3482
"114,520","1,312",0.62,"122,250","106,200","112,480",3483
"109,520","2,168",0.38,"122,250","106,201","112,480",3484
"118,480",338,0.90,"122,250","106,204","112,480",3485
"115,490","1,101",0.68,"122,250","106,207","112,480",3486
"113,940","1,448",0.58,"122,250","106,209","112,480",3487
"119,180",180,0.95,"122,250","106,213","112,480",3488
"114,280","1,374",0.61,"122,250","106,215","112,485",3489
"119,240",168,0.95,"122,250","106,219","112,490",3490
"109,650","2,157",0.38,"122,250","106,220","112,485",3491
"120,100",56,0.98,"122,250","106,224","112,490",3492
"116,290",914,0.74,"122,250","106,227","112,495",3493
"88,130","3,104",0.11,"122,250","106,221","112,490",3494
"116,840",774,0.78,"122,250","106,224","112,495",3495
"87,430","3,116",0.11,"122,250","106,219","112,490",3496
"115,420","1,126",0.68,"122,250","106,222","112,495",3497
"86,410","3,140",0.10,"122,250","106,216","112,490",3498
"118,880",247,0.93,"122,250","106,220","112,495",3499
"118,540",331,0.91,"122,250","106,223","112,500",3500
"111,860","1,878",0.46,"122,250","106,225","112,495",3501
"116,710",812,0.77,"122,250","106,228","112,500",3502
"101,550","2,750",0.21,"122,250","106,226","112,495",3503
"102,590","2,700",0.23,"122,250","106,225","112,490",3504
"108,840","2,256",0.36,"122,250","106,226","112,485",3505
"117,510",572,0.84,"122,250","106,229","112,490",3506
"113,960","1,454",0.59,"122,250","106,232","112,495",3507
"109,220","2,218",0.37,"122,250","106,232","112,490",3508
"95,410","2,962",0.16,"122,250","106,229","112,485",3509
"109,200","2,224",0.37,"122,250","106,230","112,480",3510
"106,520","2,488",0.29,"122,250","106,230","112,480",3511
"119,330",159,0.95,"122,250","106,234","112,480",3512
"119,000",222,0.94,"122,250","106,238","112,485",3513
"118,430",354,0.90,"122,250","106,241","112,490",3514
"116,890",771,0.78,"122,250","106,244","112,495",3515
"106,650","2,487",0.29,"122,250","106,244","112,490",3516
"93,220","3,026",0.14,"122,250","106,241","112,485",3517
"111,250","1,967",0.44,"122,250","106,242","112,480",3518
"86,060","3,173",0.10,"122,250","106,236","112,480",3519
"113,900","1,474",0.58,"122,250","106,238","112,480",3520
"79,790","3,251",0.08,"122,250","106,231","112,480",3521
"57,330","3,419",0.03,"122,250","106,217","112,480",3522
"114,330","1,378",0.61,"122,250","106,219","112,480",3523
"117,810",507,0.86,"122,250","106,223","112,480",3524
"84,470","3,191",0.09,"122,250","106,216","112,480",3525
"115,070","1,226",0.65,"122,250","106,219","112,480",3526
"117,990",466,0.87,"122,250","106,222","112,485",3527
"118,070",439,0.88,"122,250","106,226","112,490",3528
"119,620",115,0.97,"122,250","106,229","112,495",3529
"117,850",500,0.86,"122,250","106,233","112,500",3530
"117,250",657,0.81,"122,250","106,236","112,505",3531
"114,790","1,287",0.64,"122,250","106,238","112,510",3532
"99,040","2,874",0.19,"122,250","106,236","112,505",3533
"107,900","2,372",0.33,"122,250","106,237","112,500",3534
"114,410","1,362",0.61,"122,250","106,239","112,505",3535
"112,510","1,765",0.50,"122,250","106,241","112,510",3536
"112,970","1,685",0.52,"122,250","106,243","112,510",3537
"116,690",826,0.77,"122,250","106,246","112,510",3538
"112,970","1,686",0.52,"122,250","106,248","112,510",3539
"117,680",552,0.84,"122,250","106,251","112,510",3540
"114,180","1,422",0.60,"122,250","106,253","112,510",3541
"109,400","2,221",0.37,"122,250","106,254","112,510",3542
"109,800","2,175",0.39,"122,250","106,255","112,510",3543
"103,800","2,675",0.25,"122,250","106,254","112,510",3544
"107,050","2,474",0.30,"122,250","106,254","112,510",3545
"110,130","2,128",0.40,"122,250","106,255","112,510",3546
"118,130",428,0.88,"122,250","106,259","112,510",3547
"52,320","3,465",0.02,"122,250","106,244","112,510",3548
"118,380",364,0.90,"122,250","106,247","112,510",3549
"117,870",499,0.86,"122,250","106,250","112,510",3550
"108,340","2,342",0.34,"122,250","106,251","112,510",3551
"116,110",979,0.72,"122,250","106,254","112,510",3552
"120,430",29,0.99,"122,250","106,258","112,510",3553
"118,220",400,0.89,"122,250","106,261","112,510",3554
"115,220","1,206",0.66,"122,250","106,264","112,510",3555
"116,600",859,0.76,"122,250","106,266","112,510",3556
"117,740",541,0.85,"122,250","106,270","112,510",3557
"117,250",664,0.81,"122,250","106,273","112,510",3558
"96,340","2,983",0.16,"122,250","106,270","112,510",3559
"84,850","3,224",0.09,"122,250","106,264","112,510",3560
"117,910",494,0.86,"122,250","106,267","112,510",3561
"114,560","1,340",0.62,"122,250","106,270","112,510",3562
"115,390","1,163",0.67,"122,250","106,272","112,515",3563
"107,950","2,388",0.33,"122,250","106,273","112,510",3564
"112,720","1,741",0.51,"122,250","106,274","112,515",3565
"114,510","1,353",0.62,"122,250","106,277","112,520",3566
"114,610","1,329",0.63,"122,250","106,279","112,520",3567
"116,840",796,0.78,"122,250","106,282","112,520",3568
"117,080",722,0.80,"122,250","106,285","112,520",3569
"108,030","2,385",0.33,"122,250","106,286","112,520",3570
"120,310",40,0.99,"122,250","106,289","112,520",3571
"115,820","1,053",0.71,"122,250","106,292","112,520",3572
"70,080","3,398",0.05,"122,250","106,282","112,520",3573
"108,840","2,305",0.36,"122,250","106,283","112,520",3574
"118,900",248,0.93,"122,250","106,286","112,520",3575
"107,700","2,428",0.32,"122,250","106,287","112,520",3576
"104,360","2,670",0.25,"122,250","106,286","112,520",3577
"115,170","1,229",0.66,"122,250","106,289","112,520",3578
"111,970","1,912",0.47,"122,250","106,290","112,520",3579
"113,840","1,526",0.57,"122,250","106,292","112,520",3580
"101,320","2,822",0.21,"122,250","106,291","112,520",3581
"120,350",36,0.99,"122,250","106,295","112,520",3582
"52,950","3,498",0.02,"122,250","106,280","112,520",3583
"119,520",128,0.96,"122,250","106,284","112,520",3584
"114,250","1,430",0.60,"122,250","106,286","112,520",3585
"105,100","2,642",0.26,"122,250","106,286","112,520",3586
"117,110",715,0.80,"122,250","106,289","112,520",3587
"96,150","3,015",0.16,"122,250","106,286","112,520",3588
"77,760","3,334",0.07,"122,250","106,278","112,520",3589
"78,400","3,331",0.07,"122,250","106,270","112,520",3590
"116,280",950,0.74,"122,250","106,273","112,520",3591
"117,910",498,0.86,"122,250","106,276","112,520",3592
"117,900",502,0.86,"122,250","106,279","112,520",3593
"118,330",383,0.89,"122,250","106,283","112,520",3594
"113,600","1,583",0.56,"122,250","106,285","112,520",3595
"121,100",11,1.00,"122,250","106,289","112,520",3596
"107,020","2,519",0.30,"122,250","106,289","112,520",3597
"117,140",708,0.80,"122,250","106,292","112,520",3598
"116,020","1,016",0.72,"122,250","106,295","112,525",3599
"107,900","2,422",0.33,"122,250","106,295","112,520",3600
"109,670","2,226",0.38,"122,250","106,296","112,520",3601
"99,630","2,906",0.19,"122,250","106,294","112,520",3602
"113,970","1,502",0.58,"122,250","106,296","112,520",3603
"101,560","2,832",0.21,"122,250","106,295","112,520",3604
"118,770",283,0.92,"122,250","106,298","112,520",3605
"101,130","2,847",0.21,"122,250","106,297","112,520",3606
"108,380","2,375",0.34,"122,250","106,298","112,520",3607
"120,090",61,0.98,"122,250","106,301","112,520",3608
"117,910",502,0.86,"122,250","106,305","112,520",3609
"104,710","2,673",0.26,"122,250","106,304","112,520",3610
"117,810",528,0.85,"122,250","106,307","112,520",3611
"75,100","3,383",0.06,"122,250","106,299","112,520",3612
"118,080",450,0.88,"122,250","106,302","112,520",3613
"114,270","1,437",0.60,"122,250","106,304","112,520",3614
"109,870","2,211",0.39,"122,250","106,305","112,520",3615
"111,330","2,012",0.44,"122,250","106,307","112,520",3616
"105,340","2,650",0.27,"122,250","106,306","112,520",3617
"97,430","3,003",0.17,"122,250","106,304","112,520",3618
"104,440","2,696",0.26,"122,250","106,303","112,520",3619
"118,010",475,0.87,"122,250","106,307","112,520",3620
"116,320",947,0.74,"122,250","106,309","112,520",3621
"113,960","1,512",0.58,"122,250","106,311","112,520",3622
